Timestamp,Camera_ID,Violation_Type,Action
2025-12-18 16:56:36,2,Intrusion,ALARM WARNING
2025-12-18 16:56:36,2,Intrusion,ALARM WARNING
2025-12-18 16:56:36,2,Intrusion,ALARM WARNING
2025-12-18 16:56:36,2,Intrusion,ALARM WARNING
2025-12-18 16:56:36,2,Intrusion,ALARM WARNING
2025-12-18 16:56:36,2,Intrusion,ALARM WARNING
2025-12-18 16:56:36,2,Intrusion,ALARM WARNING
2025-12-18 16:56:36,2,Intrusion,ALARM WARNING
2025-12-18 16:56:36,2,Intrusion,ALARM WARNING
2025-12-18 16:56:37,2,Intrusion,ALARM WARNING
2025-12-18 16:56:37,2,Intrusion,ALARM WARNING
2025-12-18 16:56:37,2,Intrusion,ALARM WARNING
2025-12-18 16:56:37,2,Intrusion,ALARM WARNING
2025-12-18 16:56:37,2,Intrusion,ALARM WARNING
2025-12-18 16:56:37,2,Intrusion,ALARM WARNING
2025-12-18 16:56:37,2,Intrusion,ALARM WARNING
2025-12-18 16:56:37,2,Intrusion,ALARM WARNING
2025-12-18 16:56:37,2,Intrusion,ALARM WARNING
2025-12-18 16:56:38,2,Intrusion,ALARM WARNING
2025-12-18 16:56:38,2,Intrusion,ALARM WARNING
2025-12-18 16:56:38,2,Intrusion,ALARM WARNING
2025-12-18 16:56:38,2,Intrusion,ALARM WARNING
2025-12-18 16:56:38,2,Intrusion,ALARM WARNING
2025-12-18 16:56:38,2,Intrusion,ALARM WARNING
2025-12-18 16:56:38,2,Intrusion,ALARM WARNING
2025-12-18 16:56:38,2,Intrusion,ALARM WARNING
2025-12-18 16:56:38,2,Intrusion,ALARM WARNING
2025-12-18 16:56:38,2,Intrusion,ALARM WARNING
2025-12-18 16:56:39,2,Intrusion,ALARM WARNING
2025-12-18 16:56:39,2,Intrusion,ALARM WARNING
2025-12-18 16:56:39,2,Intrusion,ALARM WARNING
2025-12-18 16:56:39,2,Intrusion,ALARM WARNING
2025-12-18 16:56:39,2,Intrusion,ALARM WARNING
2025-12-18 16:56:39,2,Intrusion,ALARM WARNING
2025-12-18 16:56:39,2,Intrusion,ALARM WARNING
2025-12-18 16:56:39,2,Intrusion,ALARM WARNING
2025-12-18 16:56:39,2,Intrusion,ALARM WARNING
2025-12-18 16:56:39,2,Intrusion,ALARM WARNING
2025-12-18 16:56:40,2,Intrusion,ALARM WARNING
2025-12-18 16:56:40,2,Intrusion,ALARM WARNING
2025-12-18 16:56:40,2,Intrusion,ALARM WARNING
2025-12-18 16:56:40,2,Intrusion,ALARM WARNING
2025-12-18 16:56:40,2,Intrusion,ALARM WARNING
2025-12-18 16:56:40,2,Intrusion,ALARM WARNING
2025-12-18 16:56:41,2,Intrusion,ALARM WARNING
2025-12-18 16:56:41,2,Intrusion,ALARM WARNING
2025-12-18 16:56:41,2,Intrusion,ALARM WARNING
2025-12-18 16:56:41,2,Intrusion,ALARM WARNING
2025-12-18 16:56:41,2,Intrusion,ALARM WARNING
